%% LaTeX2e file `div_ciu_oscar_extrapolated.data'
%% generated by the `filecontents' environment
%% from source `line-plot-example' on 2014/02/04.
%%
# MOPS  Power [mW]
4.28E+00 17.56312023
5.71E+00 20.21127914
7.14E+00 22.85943805
8.57E+00 25.50759696
9.99E+00 28.15575587
